"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-113.639","50.004","CLARESHOLM","3031640","AB","9.3","0","NA","28.1","0","-3.3","0","","","NA","43.3","0","NA","","7","","","NA","271.8","0.8"
"-114.222","51.076","COP UPPER","3031875","AB","9.1","0","NA","27.7","0","-2.7","0","","","NA","44.0","0","NA","","9","","","NA","277.9","0.7"
"-112.433","50.183","ENCHANT AGDM","3032422","AB","10.2","0","NA","29.4","0","-1.7","0","","","NA","34.8","0","NA","","6","","","NA","243.0","1.9"
"-111.054","49.553","ETZIKOM AGCM","3032450","AB","9.8","0","NA","30.8","0","-2.7","0","","","NA","57.1","0","NA","","13","","","NA","255.7","1.4"
"-112.033","49.800","FINCASTLE AGDM","3032550","AB","10.7","0","NA","30.2","0","-2.0","0","","","NA","37.1","0","NA","","7","","","NA","228.4","1.7"
"-111.486","49.483","FOREMOST AGDM","3032642","AB","9.8","0","NA","30.1","0","-2.9","0","","","NA","40.6","0","NA","","8","","","NA","256.8","2.1"
"-113.379","49.786","FORT MACLEOD AGCM","3032683","AB","9.0","0","NA","27.7","0","-3.5","0","","","NA","41.8","2","NA","","6","","","NA","279.4","0.0"
"-112.941","50.934","GLEICHEN AGCM","3032801","AB","9.4","0","NA","28.5","0","-4.5","0","","","NA","44.2","0","NA","","6","","","NA","268.1","0.7"
"-111.733","49.874","GRASSY LAKE","3032927","AB","10.7","0","NA","30.3","0","-2.2","0","","","NA","36.7","0","NA","","8","","","NA","228.4","2.6"
"-112.733","49.900","IRON SPRINGS AGDM","3033498","AB","9.5","0","NA","26.7","0","-1.6","0","","","NA","61.1","1","NA","","7","","","NA","263.4","0.0"
"-114.292","50.869","PRIDDIS OBSERVATORY","3033505","AB","8.6","3","NA","25.6","3","-2.1","3","","","NA","48.4","3","NA","","8","","","NA","264.3","0.3"
"-110.261","49.989","IRVINE AGCM","3033550","AB","10.3","0","NA","30.1","0","-2.6","0","","","NA","62.6","0","NA","","9","","","NA","241.1","3.8"
"-113.631","51.191","KEOMA AGCM","3033620","AB","8.7","0","NA","28.2","0","-7.4","0","","","NA","41.8","7","NA","","6","","","NA","287.2","0.0"
"-112.299","50.600","LATHOM AGCM","3033770","AB","9.5","0","NA","29.7","0","-6.6","0","","","NA","34.2","4","NA","","6","","","NA","266.0","1.3"
"-112.799","49.630","LETHBRIDGE","3033875","AB","9.5","4","NA","28.4","4","-1.7","4","","","NA","33.1","4","NA","","8","","","NA","229.3","0.3"
"-112.763","49.647","LETHBRIDGE AGTECH AGCM","3033877","AB","9.8","0","NA","28.7","0","-1.5","0","","","NA","37.3","9","NA","","6","","","NA","254.1","1.2"
"-112.768","49.695","LETHBRIDGE CDA","3033890","AB","10.4","0","NA","28.8","0","-1.3","0","","","NA","","","NA","","","","","NA","236.7","1.0"
"-112.783","49.700","LETHBRIDGE CDA 2","3033892","AB","","","NA","","","","","3.0","1","NA","27.2","1","NA","0.0","4","","","NA","",""
"-112.750","49.683","LETHBRIDGE DEMO FARM AGDM","3033897","AB","10.0","0","NA","29.2","0","-2.4","0","","","NA","35.2","0","NA","","5","","","NA","247.3","0.8"
"-110.721","50.019","MEDICINE HAT","3034479","AB","10.8","0","NA","31.2","0","-2.2","0","","","NA","53.2","0","NA","","9","","","NA","225.2","3.0"
"-110.717","50.025","MEDICINE HAT RCS","3034485","AB","10.9","0","NA","31.4","0","-2.3","0","","","NA","59.8","0","NA","","9","","","NA","222.6","3.0"
"-113.349","50.673","MOSSLEIGH AGCM","3034577","AB","9.0","0","NA","28.8","0","-5.2","0","","","NA","44.6","0","NA","","5","","","NA","279.3","0.4"
"-114.099","51.369","NIER AGDM","3034795","AB","8.0","0","NA","25.7","0","-3.7","0","","","NA","38.2","0","NA","","7","","","NA","309.1","0.0"
"-113.997","49.521","PINCHER CREEK","3035198","AB","8.0","0","NA","25.1","0","-2.9","0","","","NA","40.7","2","NA","","9","","","NA","310.4","0.0"
"-114.005","49.522","PINCHER CREEK CLIMATE","3035208","AB","8.0","5","NA","24.2","5","-2.9","5","","","NA","46.3","5","NA","","9","","","NA","260.9","0.0"
"-112.983","50.606","QUEENSTOWN","3035340","AB","9.5","0","-1.2","29.0","0","-2.0","0","0.0","0","0.0","53.2","0","91.0","0.0","7","","","NA","264.8","1.5"
"-112.803","50.598","QUEENSTOWN","3035342","AB","9.1","2","NA","29.8","2","-2.5","2","","","NA","49.3","3","NA","","8","","","NA","259.2","1.6"
"-112.117","50.367","RAINIER AGCM","3035355","AB","10.0","0","NA","29.5","0","-3.6","0","","","NA","48.7","1","NA","","10","","","NA","248.9","1.0"
"-111.213","50.099","RALSTON AGCM","3035362","AB","10.6","0","NA","30.5","0","-3.1","0","","","NA","36.3","1","NA","","6","","","NA","233.1","4.2"
"-112.683","49.483","RAYMOND AGDM","3035422","AB","9.7","0","NA","27.3","0","-1.8","0","","","NA","41.5","4","NA","","7","","","NA","259.6","2.0"
"-111.701","50.265","ROLLING HILLS AGCM","3035530","AB","10.0","0","NA","29.5","0","-3.9","0","","","NA","51.2","0","NA","","9","","","NA","247.8","0.8"
"-112.050","50.833","ROSEMARY AGDM","3035650","AB","9.7","0","NA","30.5","0","-8.3","0","","","NA","40.7","0","NA","","9","","","NA","257.8","0.9"
"-110.917","49.917","SEVEN PERSONS AGDM","3035845","AB","10.2","0","NA","30.6","0","-2.4","0","","","NA","49.0","0","NA","","7","","","NA","242.6","1.4"
"-110.215","50.732","SOCIAL PLAINS AGCM","3036040","AB","10.0","0","NA","29.4","0","-5.0","0","","","NA","44.0","0","NA","","7","","","NA","248.7","2.0"
